accuracy_mean,is_outside,sample_count,dist_Amphi_1,dist_Amphi_2,dist_Amphi_3,dist_Amphi_4,dist_Amphi_5,dist_Amphi_6,dist_Amphi_7,dist_Amphi_8,dist_nearest,dist_2nd,dist_gap,nearest_amphi_enc,log_accuracy,accuracy_bin,high_accuracy_flag,has_seat,seat_block_enc,seat_row_filled,seat_column_filled,seat_zone_id,hour_sin,hour_cos,label_enc,accuracy_mean_scaled,sample_count_scaled,dist_Amphi_1_scaled,dist_Amphi_2_scaled,dist_Amphi_3_scaled,dist_Amphi_4_scaled,dist_Amphi_5_scaled,dist_Amphi_6_scaled,dist_Amphi_7_scaled,dist_Amphi_8_scaled,dist_nearest_scaled,dist_2nd_scaled,dist_gap_scaled,log_accuracy_scaled
13.248000144958496,0,1,0.00021737568506602822,5.1692012488930275e-06,0.0002589715308264401,0.00037038404976488457,0.00019908673506308184,1.5463888676585988e-05,0.00020716082013030697,0.00037579587426834224,5.1692012488930275e-06,1.5463888676585988e-05,1.029468742769296e-05,1,2.6566165561613144,0,1,1,1,2.0,4.0,204,0.9659258262890683,-0.25881904510252063,1,-0.7101872040542442,0.04635395667607239,-0.325345837810576,-1.0782388224542632,-0.06344196029226681,0.20306782705282111,-0.3363936147279972,-1.0497791941730121,-0.30202851188366275,0.2082982702526437,-0.7522415941426441,-0.9917105541467324,-0.7186615352375404,-0.6221426417791305
20.0,0,1,0.00022187588029870016,1.2267467524366345e-05,0.0002570036236288558,0.00036662471580865586,0.00020269944978882685,1.530037614024357e-05,0.00020449381497254592,0.00037253973666208584,1.2267467524366345e-05,1.530037614024357e-05,3.032908615877227e-06,1,3.044522437723423,0,1,1,0,4.0,5.0,405,0.7071067811865476,-0.7071067811865475,1,0.15164372288500325,0.04635395667607239,-0.3031469357798601,-1.0311078477311661,-0.07837725721305841,0.18348517772607847,-0.31854887077734995,-1.0509076630528271,-0.3260515042376164,0.1913861140340406,-0.5299819017766557,-0.9966520968274502,-1.3123179064193544,0.33772664656601764
13.335000038146973,0,1,0.00021270808869003067,9.882603612042591e-06,0.0002653781407761908,0.0003756992243877067,0.00019363277194059676,2.2172248331416344e-05,0.00021320177620756558,0.00038147950077299945,9.882603612042591e-06,2.2172248331416344e-05,1.2289644719373753e-05,1,2.6627041019964404,0,1,1,1,5.0,6.0,506,0.7071067811865476,-0.7071067811865475,1,-0.6990824646881354,0.04635395667607239,-0.34837050881094367,-1.0469428356574624,-0.01481943278045945,0.23075496577500695,-0.36333307240049545,-1.0034819788376141,-0.247614728231147,0.23781863792699032,-0.6046563502852079,-0.7889759730958293,-0.5555721411465364,-0.6070790694893785
15.20400047302246,0,1,0.0006024827079880023,0.00038793187092834626,0.00016228047016016769,2.4747090156045568e-05,0.0005837513801543891,0.00037089644546626897,0.00018837358541738444,5.159913996268415e-05,2.4747090156045568e-05,5.159913996268415e-05,2.685204980663858e-05,3,2.785258154532153,0,1,1,1,6.0,5.0,605,-0.8660254037844384,-0.5000000000000004,3,-0.46052168094702023,0.04635395667607239,1.5743390938828712,1.4632236994493018,-0.7972721441595684,-1.5973807239908917,1.5636296695919265,1.4032105776342085,-0.4712541298196094,-1.4755574137342289,-0.13922210504365742,0.10033957548238194,0.6349164132168561,-0.30382027197502964
14.336000442504885,0,1,0.00022779620828633756,1.5735693385141795e-05,0.0002510090158823187,0.00036055431059905783,0.00020877161005263212,1.1138476633280447e-05,0.0001984153010721865,0.00036644053822321176,1.1138476633280447e-05,1.5735693385141795e-05,4.597216751861348e-06,5,2.730203034597339,0,1,1,1,1.0,3.0,103,0.7071067811865476,-0.7071067811865475,1,-0.5713139331603695,0.04635395667607239,-0.2739426959208627,-1.0080795674392578,-0.12387292221601917,0.15186398687820749,-0.2885558728905448,-1.0796306844160923,-0.3808035891845845,0.1597072941314962,-0.5653326703162626,-0.983496293649079,-1.1844344338592314,-0.4400536247119754
20.0,0,1,3.142760818353614e-05,0.0002014999219843668,0.0004592395198860837,0.0005740064026234049,6.1693823249761026e-06,0.00021856397180474455,0.0004098583644312534,0.0005792735912251185,6.1693823249761026e-06,3.142760818353614e-05,2.525822585856004e-05,4,3.044522437723423,0,1,1,1,3.0,2.0,302,0.8660254037844387,-0.49999999999999983,4,0.15164372288500325,0.04635395667607239,-1.2426045183997763,0.2253553056392226,1.4564782290374618,1.263751761372614,-1.289294971349306,0.35190001908309426,1.5237653163497547,1.2651476274682694,-0.7209240963687691,-0.5092680267957581,0.5046199988205059,0.33772664656601764
33.35499954223633,0,1,6.150615833936494e-05,0.0002028929825094693,0.00046280652083878005,0.0005726088607282832,2.694828118506908e-05,0.000219667788937206,0.0004114775887703473,0.0005794921519111777,2.694828118506908e-05,6.150615833936494e-05,3.4557877154295854e-05,4,3.5367475551585255,1,0,1,0,10.0,3.0,1003,1.2246467991473532e-16,-1.0,4,1.856287070317067,0.04635395667607239,-1.0942307804589064,0.23460493052624778,1.483549738512433,1.2564718620153739,-1.1866590983609424,0.359517926008474,1.5383504452176884,1.2662828167363076,-0.0702987902562142,0.39974141488939086,1.2648741162414083,1.5557328579577623
27.34000015258789,0,1,4.0881733855154125e-05,0.00019465759733575867,0.0004532026024453453,0.0005667817049268415,3.9354958580059325e-06,0.00021168497355586146,0.00040329527207023946,0.0005724296150851588,3.9354958580059325e-06,4.0881733855154125e-05,3.6946237997148195e-05,4,3.3442742396467224,0,1,1,1,3.0,5.0,305,1.2246467991473532e-16,-1.0,4,1.0885275011800717,0.04635395667607239,-1.1959684951342444,0.17992372875191143,1.4106614575075775,1.2261177753711534,-1.3003290925141535,0.3044251549423432,1.4646484012031453,1.2296004830807,-0.7908711650839713,-0.2235531418077487,1.4601245731588557,1.07945953195983
21.24448147126265,0,1,0.00011998981773422451,9.483088459901326e-05,0.00034958069662248745,0.00046698270924860023,0.0001061623780468515,0.00011175645119493821,0.0003010501322602054,0.0004709896449699456,9.483088459901326e-05,0.0001061623780468515,1.1331493447838244e-05,1,3.1020939540857926,0,1,1,1,8.0,4.0,804,-0.7071067811865471,-0.7071067811865479,0,0.3104903820916353,0.04635395667607239,-0.805738179987124,-0.48290436082573496,0.6242300989239559,0.7062574069433775,-0.795386777381107,-0.3852236647300729,0.5436774744174704,0.7027282102066698,2.0552296086878754,1.7493053112132095,-0.6339017931014388,0.48018679751077903
20.0,0,1,0.00023890533940310507,2.4319805712382038e-05,0.0002371020918706024,0.00034848548435421976,0.00022111917985961503,7.403667433555814e-06,0.00018507032246738915,0.0003537228755290412,7.403667433555814e-06,2.4319805712382038e-05,1.6916138278826224e-05,5,3.044522437723423,0,1,1,0,4.0,4.0,404,0.8660254037844387,-0.49999999999999983,5,0.15164372288500325,0.04635395667607239,-0.21914273712861326,-0.9510828917139016,-0.229418569706327,0.08899657608421045,-0.22756594195352203,-1.1054061756916345,-0.5010082007331629,0.0936526231599596,-0.6822763734067907,-0.7240742432669351,-0.17735249979204537,0.33772664656601764
12.095999717712402,0,1,0.0006435804032919936,0.0004306914007455522,0.00018152175225272097,6.604876489127274e-05,0.0006277044629621224,0.00041364474885944024,0.00022302476519332686,5.289994088173081e-05,5.289994088173081e-05,6.604876489127274e-05,1.3148824009541932e-05,7,2.5723068185135802,0,1,1,1,2.0,3.0,203,0.7071067811865476,-0.7071067811865475,7,-0.8572295052039688,0.04635395667607239,1.777068901051667,1.7471378611298405,-0.6512417512925859,-1.3822372378403533,1.7807327535847692,1.6982346236379902,-0.1591343634252472,-1.4688011426509828,0.7422951132011819,0.5370243698241326,-0.48533352980713734,-0.8307662582878672
16.885629571120827,0,1,0.00045066997438818543,0.0002428927066943024,1.7244300902911725e-05,0.0001532659868075078,0.0004379973627369194,0.00022639602992637889,4.3201781092199955e-05,0.00014669154476987714,1.7244300902911725e-05,4.3201781092199955e-05,2.595748018928823e-05,2,2.8839975731605363,0,1,1,0,5.0,1.0,501,-0.7071067811865471,-0.7071067811865479,2,-0.24587713185094826,0.04635395667607239,0.8254658059574128,0.5001945711967103,-1.8980142191773328,-0.9279162618577615,0.8436882078268917,0.4059523508055843,-1.7788860761489838,-0.981653961308928,-0.3741481512882634,-0.15343856405369036,0.5617846136167902,-0.05949055181515405
21.863000869750977,0,1,0.00022537207160681764,1.359800977577788e-05,0.00025312141915682235,0.00036292277590094837,0.0002064073906253223,1.1933499017115497e-05,0.0002006413014513978,0.0003687540950041539,1.1933499017115497e-05,1.359800977577788e-05,1.6645107586623825e-06,5,3.129519921393946,0,1,1,1,3.0,5.0,305,0.7071067811865476,-0.7071067811865475,1,0.3894387170995342,0.04635395667607239,-0.28590065993696534,-1.022273330852591,-0.10784098221402447,0.164201498253762,-0.30023376431741067,-1.0741439001059565,-0.36075293801352226,0.17172374995471518,-0.5404390662166516,-1.0480996263955156,-1.424185553079886,0.548052083843231
7.129000186920166,1,1,6.156174797017464e-05,0.00016799933363495005,0.00042722636237556576,0.0005396692457062685,3.060724660847453e-05,0.00018496933186988167,0.0003767694623812801,0.0005456086679770552,3.060724660847453e-05,6.156174797017464e-05,3.095450136170011e-05,4,2.095437937758674,0,1,0,3,-1.0,-1.0,-1,-0.8660254037844386,0.5000000000000001,8,-1.4912214930049175,0.04635395667607239,-1.0939565637406385,0.0029185413041234996,1.2135165622583655,1.0848869649446398,-1.1685859024233702,0.12004925985023314,1.225717733414241,1.090294316611696,0.0442701055590749,0.4014213994300026,0.9702951910948426,-2.0107736130638756
13.864999771118164,0,1,1.3178956748592166e-05,0.0002055728386443328,0.000460684333250867,0.0005782792886181294,2.4287593150239686e-05,0.00022263409465418904,0.00041262813050535404,0.0005825635259038745,1.3178956748592166e-05,2.4287593150239686e-05,1.110863640164752e-05,0,2.6990094410526955,0,1,1,1,3.0,3.0,303,0.7071067811865476,-0.7071067811865475,4,-0.6314328540615801,0.04635395667607239,-1.3326228408174199,0.25239860391804597,1.4674435411338127,1.2860095413469634,-1.1998013751025112,0.37998965107928173,1.548713925476637,1.2822353233719113,-0.5014415080087654,-0.725047745080572,-0.6521205393291006,-0.5172418651069096
24.815000534057617,0,1,0.0004694160634992916,0.0002608543511502287,5.018021720856551e-06,0.00013546450641364164,0.0004564049171259208,0.0002442425650631406,5.631257165220615e-05,0.00012782330609310813,5.018021720856551e-06,5.631257165220615e-05,5.12945499313496e-05,2,3.250955739019492,0,1,1,1,4.0,3.0,403,0.8660254037844387,-0.49999999999999983,2,0.7662344312040187,0.04635395667607239,0.9179379264146038,0.619456060972405,-1.9908047278174983,-1.0206454931814066,0.9346109957482672,0.529118806203137,-1.6607909084434496,-1.0796543036342268,-0.7569753015141927,0.242785068576842,2.6331108367425142,0.8485438200717285
13.980999946594238,0,1,0.00024224867569848195,2.946110915124987e-05,0.00023856149922485154,0.00034646254305670775,0.0002228895946493905,1.617136683631345e-05,0.00018526920899852265,0.00035269359109235356,1.617136683631345e-05,2.946110915124987e-05,1.3289742314936419e-05,5,2.7067827279703454,0,1,1,1,1.0,3.0,103,0.7071067811865476,-0.7071067811865475,1,-0.6166264943308384,0.04635395667607239,-0.2026504760067015,-0.9169457330025803,-0.21834249752626964,0.07845892486752949,-0.21882110572694524,-1.0448965894244118,-0.49921673452515025,0.08830659013199692,-0.4077436781840504,-0.5686979586958011,-0.4738133428141843,-0.4980069430900013
16.281999588012695,0,1,0.0002492643592376905,3.4843672364577085e-05,0.0002290969993847171,0.0003385456935786754,0.00023082421742113933,1.8417163539030398e-05,0.0001762403374508144,0.000344256586001855,1.8417163539030398e-05,3.4843672364577085e-05,1.6426508825546687e-05,5,2.8496654735801084,0,1,1,1,3.0,5.0,305,0.7071067811865476,-0.7071067811865475,1,-0.3229249693863662,0.04635395667607239,-0.16804298377287508,-0.8812066608252858,-0.2901726709677382,0.03721946891442249,-0.1796286085453046,-1.029397400517576,-0.5805441033621542,0.044485362235025264,-0.3374236782162926,-0.4060305177442484,-0.21738010900326366,-0.14444499452417423
21.68317301241282,0,1,0.00014006544183041154,8.78435644476255e-05,0.0003475761640117457,0.00045595587467422706,0.00011513450669079766,0.00010408105683232043,0.00029527391332980575,0.0004628163835192023,8.78435644476255e-05,0.00010408105683232043,1.6237492384694934e-05,1,3.121623372619502,0,1,0,3,-1.0,-1.0,-1,0.9659258262890683,-0.25881904510252063,5,0.36648533849963344,0.04635395667607239,-0.7067076292054122,-0.5292986769385499,0.6090168359379834,0.6488178080228887,-0.7510695947365597,-0.43819479386957083,0.49164830499649925,0.6602768487516548,1.8364438422710525,1.6864053168522208,-0.23283235800142568,0.5285121515741326
20.0,0,1,5.476886459316565e-05,0.0002039104950725919,0.0004635778321384229,0.0005744778116192537,2.09496427189774e-05,0.00022077831512681576,0.0004126490888183846,0.0005810204304396233,2.09496427189774e-05,5.476886459316565e-05,3.381922187418825e-05,4,3.044522437723423,0,1,1,0,10.0,3.0,1003,1.2246467991473532e-16,-1.0,4,0.15164372288500325,0.04635395667607239,-1.12746501055146,0.24136099701232328,1.4894035528044225,1.2662073657862316,-1.2162889406280577,0.3671821349628852,1.5489027070364405,1.2742205909780804,-0.25812712584502234,0.19613241129801715,1.2044884415318637,0.33772664656601764
